0,14,4.9722,0.242765,1.10811,-289.286,14,1,1
1,14,4.9722,0.242765,1.10811,-289.286,14,1,1
2,10,4.95218,1.94916,2.10808,-275.692,10,1,1
3,10,4.5816,2.35294,2.61291,-156.041,10,2,2
4,11,7.13816,0.584157,6.45818,-322.965,11,1,2
5,11,8.31846,1.40499,7.43227,-95.4521,11,3,3
6,11,8.36538,2.49714,9.05307,-74.9516,11,3,3
7,12,8.29672,2.47284,10.7846,-14.4075,11,2,3
8,9,5.70514,0.600707,9.00408,-95.5315,10,3,2
9,9,2.33121,-0.507391,9.41235,-150.57,9,4,4
10,6,1.18029,1.2979,4.38911,-34.6669,6,3,4
11,5,5.08246,-2.55983,5.58806,-0.985621227932,5,5,5
