0,24,4.97926,0.210898,1.10702,-302.223,24,1,1
1,24,4.97926,0.210898,1.10702,-302.223,24,1,1
2,23,4.96777,1.94514,2.11048,-268.867,23,2,2
3,23,4.57814,2.36275,2.6215,-136.033,23,3,3
4,24,7.14312,0.593688,6.43706,-355.559,24,3,1
5,25,8.33475,1.35908,7.41636,-102.515,25,3,4
6,26,8.42161,2.47812,9.05743,-56.1041,25,2,4
7,26,8.33601,2.45537,10.7789,-7.97787,26,1,4
8,26,5.70672,0.603215,9.00139,-101.981,26,2,1
9,27,2.38878,-0.377053,9.45708,-143.136,27,1,3
10,27,1.18767,1.32458,4.40228,-35.1731,27,1,3
11,28,5.05085,-2.57688,5.58178,-0.95558,27,4,5
12,28,5.53629,-2.79094,6.1845,-8.63071,28,1,5
13,27,-7.04398,-2.77907,9.31072,-107.898,27,5,6
14,27,-8.06387,-2.69619,9.46565,-268.824,27,2,6
15,26,3.1807,-2.49205,12.6537,-1.79272922326,26,3,5
