0,17,4.99002,0.191455,1.10711,-290.033,17,1,1
1,17,4.99002,0.191455,1.10711,-290.033,17,1,1
2,13,4.98186,1.96232,2.11472,-296.0,13,2,2
3,13,4.58545,2.3409,2.61165,-136.146,13,3,3
4,14,7.14703,0.52212,6.42727,-270.118,14,1,2
5,14,8.38428,1.35265,7.44575,-129.169,14,3,2
6,14,8.40174,2.42667,9.04252,-81.6808,14,2,2
7,15,8.33032,2.41407,10.7631,-7.95886,14,2,2
8,13,5.70698,0.565365,8.99933,-95.792,14,2,1
9,14,2.34437,-0.422564,9.44667,-155.118,14,4,4
10,11,1.14456,1.31903,4.37222,-35.001,11,1,4
11,10,5.02452,-2.57655,5.59942,-0.96071,10,4,1
12,10,5.48881,-2.75032,6.18562,-2.55955,10,3,1
13,8,-7.10225,-2.90017,9.34261,-94.8357,8,5,5
14,9,-8.13628,-2.83154,9.50205,-281.578,8,5,5
15,9,3.15888,-2.50289,12.6644,-14.1259,9,2,4
16,9,4.75018,-2.58743,11.4993,-0.569908,9,4,1
17,9,4.81624,-2.77936,10.9883,-8.10408,9,2,1
18,9,4.77198,-2.88776,10.3841,-4.78757153677,9,2,1
